Cust_id,PGMS,PGM_TYP,AGENCY_NAME,Religious,ADDRESS,CONTACT_NAME,Gender,PHONE,BORO,STATE,ZIP,Date_OF_Membership, Credit_Limit 
81975,ODA,89,SOUTH ROAD TABERNACLE OUTREACH,TRUE,753 LEXINGTON AVE,SHERMAN CLENDON,M,(718) 452-2626,BROOKLYN,NY,11213,35796,"1,100.00 "
82196,ODA,89,TRUE HOLY CHURCH OF GOD,TRUE,233 TROY AVE.,HARRIET NANCE,F,(718) 636-7940,BROOKLYN,NY,11213,35796,"1,100.00 "
82220,ODA,89,MACHON CHANA,TRUE,1367 PRESIDENT ST,RIVA TELICHEVSKI,F,(718) 735-0030,BROOKLYN,NY,11213,35796,"1,100.00 "
87033,D-SH,6,ALBANY SENIOR CENTER,FALSE,196 ALBANY AVE.,Charles Brooks,M,(718) 493-5200,BROOKLYN,NY,11213,35796,"1,100.00 "
87255,DA,6,St. Louis Senior Center,TRUE,230 Kingston Avenue,ROSE LAURENCE,F,(718) 771-7945,BROOKLYN,NY,11213,35796,"1,100.00 "
87309,D-SH,8,BETHANY UNITED METHODIST CHURC,TRUE,1208 ST. JOHNS PLACE,BELFAST GILES,M,(718) 287-3394,BROOKLYN,NY,11213,35796,"1,100.00 "
81586,ODA,9,Reaching-Out Ministries,TRUE,2334 BATH AVE,Joann Neve,F,(718) 373-4565,BROOKLYN,NY,11214,35796,"1,100.00 "
87334,D-SH,7,EUROPEAN CHILDCARE CENTER#1,TRUE,84-16 19TH AVE.,LANA DEKHTERMAN,F,(718) 331-3535,BROOKLYN,NY,11214,35796,"1,100.00 "
80391,SODA,9,ST. JOHN THE EVANGELIST,TRUE,259   21st. STREET,BOB HAGEN,M,(718) 768-3751,BROOKLYN,NY,11215,35796,"1,100.00 "
81985,SODA,9,SOUTH BROOKLYN HEALTH CENTER,FALSE,354 22ND ST. #5,ALEX TITUS,M,(718) 834-8202,BROOKLYN,NY,11215,35796,"1,100.00 "
80199,SODA,9,JOHN WESLEY UNITED CHURCH,TRUE,260 QUINCY STREET,CLARA WILLIAMS,F,(718) 783-5761,BROOKLYN,NY,11216,35796,"1,100.00 "
80200E,EFAP,9,All People's Church of Apostol,TRUE,422 Gates Avenue,ITALY COKLEY,F,(718) 387-0675,BROOKLYN,NY,11216,35796,"1,100.00 "
80269E,EDO,9,EBENEEZER SDA CHURCH,TRUE,694 STERLING PLACE,ESLYN JONES,F,(718) 649-1509,BROOKLYN,NY,11216,35796,"1,100.00 "
80366E,EFAP,9,The Salvation Army Bedford Tem,TRUE,601 Lafayette Avenue,TAWANA WILLIAMS,F,(718) 622-9020,BROOKLYN,NY,11216,35796,"1,100.00 "
80375,SOD-SH,9,South Brooklyn 7th Day Adventi,TRUE,263 Clifton Place#4,MAMIE LOGAN,F,(718) 834-0370,BROOKLYN,NY,11216,35796,"1,100.00 "
80416,ODA,89,Tabernacle Church of God,TRUE,264 Lexington Avenue,DOLORES HILL,F,(718) 857-7299,Brooklyn,NY,11216,35796,"1,100.00 "
81111E,FES,9,Stuyvesant Heights Christian C,TRUE,69 McDonough Street,TERRI BROWN,F,(718) 783-5383,BROOKLYN,NY,11216,35796,"1,100.00 "
81207,OD-SH,9,SILOAM PRESBYTERIAN CHURCH FOO,TRUE,260 JEFFERSON AVE.,Ann BARKER,F,(718) 789-7050,BROOKLYN,NY,11216,35796,"1,100.00 "
81222E,EFAP,8,JOHN WESLEY UNITED METHODIST C,TRUE,260 QUINCY STREET,JOHN NELSON,M,(718) 282-5610,BROOKLYN,NY,11216,35796,"1,100.00 "
81228,OD-SH,89,Ebeneezer SDA Church,TRUE,694 STERLING PLACE,ESLYN JONES,F,(718) 398-7922,BROOKLYN,NY,11216,35796,"1,100.00 "
81308E,EFAP,9,AGAPE SOCIAL SERVICE/ BEULAH C,TRUE,929 MARCY AVE.,SANDRA JONES,F,(718) 636-8500,BROOKLYN,NY,11216,35796,"1,100.00 "
81477,SOD-SH,89,SOLID ROCK BAPTIST CHURCH,TRUE,476 Gates Ave Apt #2,Bob HICKMAN,M,(718) 622-4512,BROOKLYN,NY,11216,35796,"1,100.00 "
81962,SODA,9,MACEDONIA CHURCH OF CHRIST,TRUE,289 QUINCY ST.,MAMIE ELLIOT,F,(718) 783-0661,BROOKLYN,NY,11216,35796,"1,100.00 "
81989,SODA,89,FAITH DELIVERANCE PENTACOSTAL,TRUE,1191 BEDFORD AVE.,HAZEL HICKS,F,(718) 287-6245,BROOKLYN,NY,11216,35796,"1,100.00 "
82044,SOD-SH,9,GRTR UNIFIED FREEWILL BAPTIST,TRUE,1520 LINCOLN PLACE,LOUISE AUSTIN,F,(718) 773-2854,BROOKLYN,NY,11216,35796,"1,100.00 "
82213,OD-SH,9B,HIDDEKEL CHURCH OF GOD,TRUE,201-A HALSEY ST,TERESA SPRINGER,F,(718) 647-8561,BROOKLYN,NY,11216,35796,"1,100.00 "
87030,D-SH,5E,THE DOE FUND INC.,FALSE,520 GATES AVE.,HOWARD MONROE,M,(718) 622-0634,BROOKLYN,NY,11216,35796,"1,150.00 "
87271,ODA,9B,Newman Memorial United Method.,TRUE,257 Macon Street,LEOLA FREEMAN,F,(718) 622-7955,Brooklyn,NY,11216,35796,"1,100.00 "
87363,D-SH,6,B.H.R.A.G.G.S. GRANT SQ SENIOR,TRUE,19 GRANT SQ (19 ROGERS AVE),DORIS GUMBS,F,(718) 467-9590,BROOKLYN,NY,11216,35796,"1,100.00 "
87386,D-SH,2,"BED-STUY ""I HAVE A DREAM""",FALSE,1121 BEDFORD AVE.,JOSEPH B. GRIMES,M,(718) 638-1397,BROOKLYN,NY,11216,35796,"1,100.00 "
80204,SODA,9,BAPTIST TEMPLE-FIRST BAPTIST C,TRUE,360 SCHERMERHORN ST,ARTHUR NORREGARD,M,(718) 875-1858,BROOKLYN,NY,11217,35796,"1,100.00 "
80219,ODA,9,Brooklyn Bureau of Community S,FALSE,285 Schermerhorn Street,Lila Jones,F,(718) 875-0710,Brooklyn,NY,11217,35796,"1,100.00 "
80236,SODA,58,C.H.I.P.S. Park Slope Christians,TRUE,200 Fourth Avenue,Mary MALONEY,F,(718) 237-2962,BROOKLYN,NY,11217,35796,"1,100.00 "
80289,SODA,689,Hanson Place Seven Day Adventi,TRUE,150 SOUTH PORTLAND AVENUE,INEZ ARCHER,F,(718) 399-7513,BROOKLYN,NY,11217,35796,"1,100.00 "
81459,ODA,9,ST. AUGUSTINE'S CHURCH,TRUE,116 SIXTH AVE,VERLEE PRYBYLOSKI,F,(718) 499-5070,BROOKLYN,NY,11217,35796,"1,100.00 "
81703,ODA,9,FOOD FIRST INC.-BRONX,FALSE,661 FULTON ST.,ZAIDA AYALA,F,(718) 399-7300,BROOKLYN,NY,11217,35796,"1,100.00 "
82001,SODA,8,CUYLER WARREN U.M. CHURCH,TRUE,450 WARREN ST.,MARCELINE MITCHELL,F,(718) 875-8502,BROOKLYN,NY,11217,35796,"1,100.00 "
87025,DA,3E,THE BERGEN STREET RESIDENCE,FALSE,334 BERGEN STREET,WILLIAM SANABRIA,M,(718) 625-3131,BROOKLYN,NY,11217,35796,"1,100.00 "
87160,DA,4,The Salvation Army Hanson,TRUE,62 Hanson Place,Crawford Smyth,M,(718) 622-7166,Brooklyn,NY,11217,35796,"1,100.00 "
87202,DK-SH,6,PARK SLOPE SENIOR CENTER,FALSE,33 7TH AVENUE,HELEN ORLOFF,F,(718) 230-8648,BROOKLYN,NY,11217,35796,"1,100.00 "
87336,OD-SH,8,HAITIAN AMERICAN COMM CTR,FALSE,515 DEAN ST.,Ann BRUNO,F,(718) 920-5386,BROOKLYN,NY,11217,35796,"1,100.00 "
87366,SODA,89,FOOD FIRST - BROOKLYN,FALSE,600 PACIFIC ST.,ALFRED THOMPSON,M,(718) 399-7300,BROOKLYN,NY,11217,35796,"1,100.00 "
81676E,FE,9,HANSN PLC UNTD METHODST CHURCH,TRUE,144 ST. FELIX STREET,JOSEPH K. LOWE,M,(718) 783-0908,BROOKLYN,NY,11217,35796,"1,100.00 "
82030,ODK,932,WOMEN'S LEAGUE COMM. RESIDENCE,FALSE,4022 12TH AVE.,NINA GLUCK,F,(718) 853-0840,BROOKLYN,NY,11218,35796,"1,100.00 "
80247E,EFAPK,9,COUNCIL OF JEWISH ORG./B. PARK,TRUE,4616  13th AVE.,Bob SCHWARTZ,F,(718) 259-5576,BROOKLYN,NY,11219,35796,"1,100.00 "
80349,ODK,9,TOMCHE SHABBOS-BKLYN,TRUE,6225 NEW UTRECHT AVE,JENO HERSHOWITZ,M,(718) 438-2445,BROOKLYN,NY,11219,35796,"1,100.00 "
80357E,EFAP,9,The Salvation Army Sunset Park,TRUE,520 50th Street,RICHARD SANCHEZ,M,(718) 438-1771,BROOKLYN,NY,11220,35796,"1,100.00 "
81696,SODA,8,MERCY MISSION,TRUE,430 46TH ST.,IRIS SANCHEZ,F,(718) 492-7603,BROOKLYN,NY,11220,35796,"1,100.00 "
81984,SOD-SH,79,ISLAMIC SOCIETY OF BAYRIDGE,TRUE,6807 5TH AVE.,ZEIN RIMAWI,M,(718) 748-5583,BROOKLYN,NY,11220,35796,"1,100.00 "
87196,ODA,59,Women's Survival Space,FALSE,P.O.B 200279,RAE MCMILLAN,F,(718) 439-4612,BROOKLYN,NY,11220,35796,"1,100.00 "
82232,ODA,9,IGLESIA LUZ DEL MUNDO,TRUE,4812 3RD AVENUE,JULIO RIVERA,M,(718) 492-4292,BROOKLYN,NY,11220,35796,"1,100.00 "
80212,OD-SH,59,St. Christopher-OTTILE,TRUE,164 SUYDAM STREET,RUTH MELETICHE,F,(718) 574-6300,BROOKLYN,NY,11221,35796,"1,100.00 "
80226E,EFAP,9,FAMILY CENTER BUSHWICK,FALSE,144 Bleecker Street,BETTY MORALES,F,(718) 443-5666,BROOKLYN,NY,11221,35796,"1,100.00 "
80258,DA,9,Cornerstone Baptist church,TRUE,574-74 MADISON ST.,JANE GREEN,F,(718) 789-0946,Brooklyn,NY,11221,35796,"1,100.00 "
80328E,FE,9,Mt. Sinai Spiritual Church,TRUE,1070 Putnam Avenue,MARTHA BAUGHTER,F,(718) 452-6956,BROOKLYN,NY,11221,35796,"1,100.00 "
80342,SODA,9,Our Lady of Good Council-BKLYN,TRUE,915 PUTNAM AVENUE,JAMES FENSTERMAKER,M,(718) 443-7211,BROOKLYN,NY,11221,35796,"1,100.00 "
80364E,EFAP,8,The Salvation Army Bushwick Co,TRUE,1151 Bushwick Avenue,YVON ALKINTOR,F,(718) 455-4102,BROOKLYN,NY,11221,35796,"1,100.00 "
80409E,EFAP,8,Stuyvesant Gardens Senior Ctr.,FALSE,150 Malcolm X Blvd.,JAY ALPER,M,(718) 919-0279,BROOKLYN,NY,11221,35796,"1,100.00 "
80426E,FES,9,Trinity Presbyterian Church,TRUE,243 WEIRFIELD ST.,LILLIAN RIVERA,F,(718) 574-6010,BROOKLYN,NY,11221,35796,"1,100.00 "
81056,ODA,89,Open Door Church of God in Chr,TRUE,999 Greene Avenue,Jerry Burns,M,(718) 471-8366,BROOKLYN,NY,11221,35796,"1,100.00 "
81057E,EFAP,9,The Salvation Army Bushwick Co,TRUE,1151 Bushwick Avenue,Chuck McCOY,M,(718) 455-4102,BROOKLYN,NY,11221,35796,"1,100.00 "
81345E,FE,8,BRIDGE STREET MISSIONARY - FRE,TRUE,277 STYVESANT AVE.,LUBERTHA STEELE,F,(718) 452-3936,BROOKLYN,NY,11221,35796,"1,100.00 "
81493,OD-SH,9,UNIVERSAL BAPTIST CHURCH FOOD,TRUE,742 JEFFERSON AVENUE,Joe GREEN,M,(718) 453-5795,BROOKLYN,NY,11221,35796,"1,100.00 "
81506,ODA,49,REDEMPTION MINISTRY & GENESIS,TRUE,592 KNICKERBOCKER AVENUE,ELIEZAR ZAYAS,M,(718) 452-3418,BROOKLYN,NY,11221,35796,"1,100.00 "
81784,ODA,589,UNIVERSAL DELIVERANCE TABERNAC,TRUE,319 LEWIS AVENUE,SONIA WILLIAMS,F,(718) 453-0856,BROOKLYN,NY,11221,35796,"1,100.00 "
82052E,EFAP,8,BUSHWICK COMMUMITY COUNCIL,FALSE,1139 BUSHWICK AVE,VICTORIA THORNTON,F,(718) 919-2039,BROOKLYN,NY,11221,35796,"1,100.00 "
82109,OD-SH,9,TOGETHERNESS WITH LOVE,TRUE,1237 DEKALB AVENUE,CYRIL JOSEPH,M,(718) 574-3314,BROOKLYN,NY,11221,35796,"1,100.00 "
87085,ODA,89,ST. PHILIP'S CHRISTIAN CHURCH,TRUE,345 THROOP AVE.,MAGDALEN SHELTON,F,(718) 455-8111,BROOKLYN,NY,11221,35796,"1,100.00 "
80235,ODA,89,Challenge Center Inc.,FALSE,543 LEONARD ST.,Mark Hanna,M,(718) 349-0973,Brooklyn,NY,11222,35796,"1,100.00 "
82233,DA,9,ST. VINCENT DePAUL FOOD PANTRY,TRUE,862 MANHATTAN AVE,DOROTHY KRAKOWSKY,F,(718) 383-3367,BROOKLYN,NY,11222,35796,"1,100.00 "
85000E,FES,8,COOPER PARK SENIOR CTR.,FALSE,288 FROST STREET,SUZIE ELLIOTT,F,(718) 383-7232,BROOKLYN,NY,11222,35796,"1,100.00 "
87288,ODA,8,FEED AMERICA FIRST,FALSE,101 NEWEL ST,DEVA ANTHONY,F,(718) 383-2649,BROOKLYN,NY,11222,35796,"1,100.00 "
80343E,FES,9,Our Lady of Grace Parish Minis,TRUE,2322 E. 4TH ST.,JANE TALBOT,F,(718) 375-0668,BROOKLYN,NY,11223,35796,"1,100.00 "
81162,ODA,9,New Jerusalem Christian Church,TRUE,1913 West 7th Street,John FUSCO,F,(718) 627-4673,BROOKLYN,NY,11223,35796,"1,100.00 "
87365,DA,267,OTSAR INC,TRUE,2324 W.13TH ST.,CHAVA PICK,F,(718) 946-7301,BROOKLYN,NY,11223,35796,"1,100.00 "
80348E,SE,9,Our Lady of Solace,TRUE,2866 W. 17 ST.,ROBERT RIVERA,F,(718) 265-4442,BROOKLYN,NY,11224,35796,"1,100.00 "
81163E,FE,9,CONEY ISLAND GOSPEL ASSEMBLY,TRUE,2828 NEPTUNE AVENUE,LOTON GORDON,M,(718) 996-9301,BROOKLYN,NY,11224,35796,"1,100.00 "
81164,ODK,9,BIKUR CHOLIM OF CROWN HEIGHTS,TRUE,486 CROWN ST.,DEVORA STEINETZ,F,(718) 756-8492,BROOKLYN,NY,11224,35796,"1,100.00 "
81317E,SE,9,BFFY MADELINE JONES HEAD START,TRUE,3415 NEPTUNE AVE,JOAN HALL,F,(718) 266-5962,BROOKLYN,NY,11224,35796,"1,100.00 "
81346,SODA,9,THE HOMELESS & NEEDY VOLUNTEER,TRUE,2960 W 24TH ST,TEAN WHITE,M,(718) 946-1278,BROOKLYN,NY,11224,35796,"1,100.00 "
81449E,FE,8,FELLOWSHIP BAPTIST CHURCH,TRUE,2929 W. 20TH ST,RALPH BROWN,M,(718) 372-5022,BROOKLYN,NY,11224,35796,"1,100.00 "
81518,ODK,9,"ABRAHAM RESIDENCE,MET COUNCIL",FALSE,3915 NEPTUNE AVE.,HANNAH GENIK,F,(718) 266-3666,BROOKLYN,NY,11224,35796,"1,100.00 "
81564E,EDO,9,SALT AND SEA MISSION,TRUE,2869 W. 15TH ST.,DEBBIE SANTIAGO,F,(718) 448-4369,BROOKLYN,NY,11224,35796,"1,100.00 "
81565,OD-MH,59,Salt and Sea Mission,TRUE,2869 W. 15th St.,Debbie Santiago,F,(718) 372-3576,Brooklyn,NY,11224.,35796,"1,100.00 "
82125,ODA,8,CONEY ISLAND SDA COMM SERV,TRUE,2929 W. 31ST ST. APT# 14H3,GLORIA FRANCOIS,F,(718) 265-8953,BROOKLYN,NY,11224,35796,"1,100.00 "
87042,DK-SH,689,HABER HOUSE SENIOR CENTER,FALSE,3024 W. 24TH ST,ETTY FRIEDMAN,F,(718) 372-5775,BROOKLYN,NY,11224,35796,"1,100.00 "
87050,DK-SH,6,Surf Solomon Senior Center,FALSE,3001 West 37 Street,Grace Brandi,F,(718) 449-6363,Brooklyn,NY,11224,35796,"1,100.00 "
87362,D-MH,4,VICTORY OUTREACH CHURCH & REHA,TRUE,1907 MERMAID AVE,LARRY JOHNSON,M,(718) 996-4616,BROOKLYN,NY,11224,35796,"1,590.00 "
80280,OD-SH,8,First Church of Crown Heights,TRUE,450 Eastern Parkaway,HATTIE TERRY,F,(718) 778-1200,BROOKLYN,NY,11225,35796,"1,100.00 "
80287S,S-SH,8,ALLEN MEMORIAL AME CHURCH,TRUE,944 ROGERS AVE,ETHEL LIGHTBOURNE,F,(718) 282-0391,BROOKLYN,NY,11225,35796,"1,100.00 "
80381E,FE,9,Church of St. Ignatius,TRUE,1101 Carroll Street,CARLOS HARRIS,M,(718) 949-7180,BROOKLYN,NY,11225,35796,"1,100.00 "
81427E,ED,9,MT. CALVARY BAPTIST CHURCH,TRUE,560 ROGERS AVE.,PHYLLIS BROWN,F,(718) 856-1300,BROOKLYN,NY,11225,35796,"1,100.00 "
81476,D-SH,9,MT. CALVARY BAPTIST CHURCH,TRUE,560 ROGERS AVE.,PHYLLIS BROWN,F,(718) 856-1300,BROOKLYN,NY,11225,35796,"1,100.00 "
80296,ODA,9,Holy Cross Church Food Pantry,TRUE,2530 Church Avenue,Mary Assunta,F,(718) 469-5900,Brooklyn,NY,11226,35796,"1,100.00 "
80336,ODA,9,North Flatbush Coalition,FALSE,151 Woodruff Avenue,LILLIAN PINKSTON,F,(718) 469-8252,Brooklyn,NY,11226,35796,"1,100.00 "
81495,OD-SH,8,JESUS CARES MINISTRIES,TRUE,467 E. 28 ST.,RUBY DeCHAMP,F,(718) 287-5695,BROOKLYN,NY,11226,35796,"1,100.00 "
82008,SODA,9,LENOX ROAD BLOCK ASSOCIATION,FALSE,130 LENOX ROAD F1,RONA SMALLS,F,(718) 282-5788,BROOKLYN,NY,11226,35796,"1,100.00 "
82120,SOD-SH,9,FAMILY RENAISSANCE,TRUE,924 ROGERS AVE,DONALD McCLEAN,M,(718) 940-8598,BROOKLYN,NY,11226,35796,"1,100.00 "
82231,SOD-MH,9,BYWAY & HEDGES FEED THE NEEDY,FALSE,21 SNYDER AVENUE,TERRY LEE,M,(718) 469-1196,BROOKLYN,NY,11226,35796,"1,100.00 "
82276,ODA,789,TEMPLE OF HOLINESS,TRUE,27 EAST 18TH ST.,EILEEN JAMES,F,(718) 341-4735,BROOKLYN,NY,11226,35796,"1,100.00 "
87192,ODA,8,GETHSEMANE S.D.A. CHURCH,TRUE,357 EMPIRE BLVD,LUIS B. METELLUS,M,(718) 467-4181,BROOKLYN,NY,11226,35796,"1,100.00 "
87282,DA,7,FLATBUSH HAITIAN CENTER INC.,FALSE,2211 CHURCH AVE #310,JEAN CLAUDE BELI,M,(718) 693-5700,BROOKLYN,NY,11226,35796,"1,560.00 "
87382,DK-SH,6,DORCHESTER SENIOR CENTER,FALSE,1419 DORCHESTER ROAD,JANET SCHUR,F,(718) 941-6700,BROOKLYN,NY,11226,35796,"1,100.00 "
87157,DK,6,"Kings Bay ""Y"" Senior Citizen C",FALSE,3643 Nostrand Avenue,SHARON RETKINSI,F,(718) 648-2053,Brooklyn,NY,11229,35796,"1,100.00 "
81505,OD-AH,9,GOSEN FOOD PANTRY,FALSE,1314 AVE K APT # 4B,JEAN THELEMANQUE,M,(718) 692-4487,BROOKLYN,NY,11230,35796,"1,100.00 "
81963,DK-SH,28,Yeshiva Mikdash Melek,TRUE,1326 Ocean Parkway,DAVID CHOAI,M,(718) 376-9896,Brooklyn,NY,11230,35796,"1,100.00 "
87234,DK-SH,6,Brookdale Senior Citizen Cente,FALSE,817 Avenue H,Aron Heineman,M,(718) 434-8670,BROOKLYN,NY,11230,35796,"1,250.00 "
81570E,FE,9,CALVARY BAPTIST CH.OF RED HOOK,TRUE,773 HICKS ST.,AUTHOR CLAYTON,M,(718) 659-4657,BROOKLYN,NY,11231,35796,"1,100.00 "
81698,SODA,9,MOVEMENT OF PENTECOSTAL,TRUE,90-92 SUMMIT ST,RENE BAEZ,M,(718) 237-0432,BROOKLYN,NY,11231,35796,"1,100.00 "
82188,ODA,59,FOOD FIRST - CONOVER HOUSE INC,FALSE,165 CONOVER ST.,JULIE ARMSTRONG,F,(718) 624-1950,BROOKLYN,NY,11231,35796,"1,100.00 "
80413,SODA,9,Sunset Park Emergency Food Pro,FALSE,4224 5TH AVE.,MAGDA SANTIAGO,F,(718) 854-6176,BROOKLYN,NY,11232,35796,"1,100.00 "
81674E,FEH,8,DAMASCUS CHRISTIAN CHURCH,TRUE,211-21ST STREET,JOSIE GONZALEZ,F,(718) 788-0742,BROOKLYN,NY,11232,35796,"1,100.00 "
82089,OD-SH,5,TURNING POINT HOUSING,FALSE,968 THIRD AVE,BEN PADILLA,M,(718) 788-7000,BROOKLYN,NY,11232,35796,"1,100.00 "
80246E,EDS,9,Church of The Miracle Revival,TRUE,1935 Fulton Street,RUTH FRIERSON,F,(718) 468-6459,BROOKLYN,NY,11233,35796,"1,100.00 "
80310,ODK,9,KHIDMAH CORPORATION,FALSE,507 RALPH AVENUE,ABDUL LATEEF SADIQ,M,(718) 604-1604,BROOKLYN,NY,11233,35796,"1,100.00 "
80332E,EDO,8,Neighbors Together,FALSE,160 HOPKINSON AVENUE,ANNE KOHLER,F,(718) 498-7256,BROOKLYN,NY,11233,35796,"1,100.00 "
80338E,EFAP,8,Open Door Outreach Ministry,TRUE,P.O. Box 579,JERRY BURNS,M,(718) 471-8366,BROOKLYN,NY,11233,35796,"1,100.00 "
80401,SODA,9,St. Philip's Episcopal Church,TRUE,265 Decatur Street,GERTRUDE GREENE,F,(718) 778-8700,BROOKLYN,NY,11233,35796,"1,100.00 "
81058E,EFAP,9,Our Lady of the Presentation C,TRUE,1661 St. Marks Avenue,ANN REYE,F,(718) 345-2604,BROOKLYN,NY,11233,35796,"1,100.00 "
81085,SODA,9,BED-STUY BUSHWICK TENNANTS ORG,FALSE,32 ROCHESTER AVE,EDDIE L. DAVIS,F,(718) 493-6653,BROOKLYN,NY,11233,35796,"1,100.00 "
81482,SODA,8,ST. JOHN'S AME CHURCH,TRUE,664-66 HALSEY ST.,WINIFORD HUGGINS,F,(718) 452-7223,BROOKLYN,NY,11233,35796,"1,100.00 "
81644E,EFAP,9,ANTIOCH CHURCH OF CHRIST DISCP,TRUE,979 HERKIMER ST.,ELDER L. BROWN,M,(718) 467-1811,BROOKLYN,NY,11233,35796,"1,100.00 "
82200,SOD-SH,789,LIBERTY BAPTIST CHURCH,TRUE,19 GUNTHER PLACE,LOIS TOON,F,(718) 485-1379,BROOKLYN,NY,11233,35796,"1,100.00 "
87100,ODA,9,NEW JERUSALEM H,TRUE,112-114 MARION ST.,HILLARD BENJAMIN,M,(718) 282-7895,BROOKLYN,NY,11233,35796,"1,100.00 "
87339,OD-SH,89,UNITY FAITH OUTREACH,TRUE,378 BAINBRIDGE ST,NAOMI COLLINS,F,(718) 443-4194,BROOKLYN,NY,11233,35796,"1,100.00 "
80322,ODA,8,NEIGHBORS TOGETHER,FALSE,P.O. BOX 330-562,SARAH K. FARKAS,F,(718) 498-7256,BROOKLYN,NY,11233,35796,"1,100.00 "
81167,ODA,8,St. Mark's Church of Christ,TRUE,P.O. Box 33-0484,Claudia Pearson,F,(718) 467-3719,BROOKLYN,NY,11233,35796,"1,100.00 "
82051E,EDO,8,JARENA LEE COMM AME CENTER,TRUE,362 MACON ST,DORIS JONES,F,(718) 443-6463,BROOKLYN,NY,11233,35796,"1,100.00 "
87115,ODA,89,BROOKLYN FAITH SDA CHURCH,TRUE,1313 EAST 53RD ST.,DOROTHY ALEXIS,F,(718) 342-6712,BROOKLYN,NY,11234,35796,"1,100.00 "
87140,DA,6,Midwood Senior Center,FALSE,4815 Avenue I,DOLORES POZZUOLI,F,(718) 253-5557,BROOKLYN,NY,11234,35796,"1,100.00 "
87034,DK,6,JASA SENIOR ALLIANCE,FALSE,161 CORBIN PLACE,SHELIA GALVEZ,F,(718) 646-4100,BROOKLYN,NY,11235,35796,"1,100.00 "
87134,DA,6,JASA BRIGHTON MANHATTAN BEACH,TRUE,60 West End Avenue,LISA FEINSTEIN,F,(718) 646-1881,Brooklyn,NY,11235,35796,"1,100.00 "
87175,DK,6,JASA Shorefront Senior Center,TRUE,3300 Coney Island Avenue,Karen Sussman,F,(718) 646-1444,Brooklyn,NY,11235,35796,"1,100.00 "
87364,D-SH,7,CINDERELLA DAYCARE CTR INC,FALSE,130 BRIGHTON 11TH ST.,LINA KROL,F,(718) 743-1841,BROOKLYN,NY,11235,35796,"1,100.00 "
80014E,SE,9,BEULAH CHURCH OF GOD,TRUE,653 E. 95TH ST. 1ST FLOOR,REINFORD STERLING,M,(718) 495-2483,BROOKLYN,NY,11236,35796,"1,100.00 "
80299,ODA,89,Horeb SDA Church Comm.Services,TRUE,8903 AVENUE N,ARIANIDE SOLOMON,F,(718) 771-0849,BROOKLYN,NY,11236,35796,"1,100.00 "
81168E,SEK,9,JEWISH COMM COUNCIL OF CANARSI,TRUE,1954A ROCKAWAY PARKWAY,HARRY ROZENTAL,M,(718) 763-4495,BROOKLYN,NY,11236,35796,"1,100.00 "
81489,SODA,9,NEW PERSPECTIVE DEVELOPMENT,FALSE,77 CONKLIN AVE,Alan Weisberg,M,(718) 649-7032,BROOKLYN,NY,11236,35796,"1,100.00 "
87158,DK-SH,6,EAST FLATBUSH YM-YHMA SENIOR C,TRUE,660 REMSEN AVENUE,AL FINKELSTEIN,F,(718) 345-0222,BROOKLYN,NY,11236,35796,"1,100.00 "
87218,DK,6,JASA BAYVIEW SENIOR CENTER,TRUE,9502 SEAVIEW AVE.,SUE ANN PARTNOW,F,(718) 251-3700,BROOKLYN,NY,11236,35796,"1,100.00 "
81488,SDA,5E,T.O.P.S. For You Inc.,FALSE,366 Cornelia Street,Betty Nickels,F,(718) 821-3821,BROOKLYN,NY,11237,35796,"1,100.00 "
82040,ODA,9,CAMINO DE VIDA IGLESIA DE DIOS,TRUE,377 BLEECKER ST.,ABIGAIL MARTINEZ,F,(718) 386-1295,BROOKLYN,NY,11237,35796,"1,100.00 "
82182,ODA,8,CENTRAL BAPTIST COMM OUTREACH,TRUE,260 KNICKERBOCKER AVE,AURELIO MEDINA,M,(718) 596-7756,BROOKLYN,NY,11237,35796,"1,100.00 "
87038,D-SH,6,RIDGEWOOD BUSHWICK SENIOR CENT,FALSE,319 STANHOPE ST,PAMELA FISHER,F,(718) 366-3040,BROOKLYN,NY,11237,35796,"1,100.00 "
87395,D-SH,2,"METRO MINISTRIES, INC.",TRUE,17 MENAHAN ST.,ANGIE BRADFORD,F,(718) 453-3352,BROOKLYN,NY,11237,35796,"1,100.00 "
80404E,EFAP,8,St. Teresa of Avila,TRUE,563 Sterling Place,GERALD GIBSON,M,(718) 622-6500,BROOKLYN,NY,11238,35796,"1,100.00 "
81112E,EFAP,8,Brotherhood Baptist Church,TRUE,625 Vanderbilt Avenue,John MUNGIN,M,(718) 638-7763,BROOKLYN,NY,11238,35796,"1,100.00 "
81314,ODA,8,INTERNATIONAL EVANGELISTIC WOM,TRUE,481 WASHINGTON AVE.,Ann JOHNSON,F,(718) 773-2208,BROOKLYN,NY,11238,35796,"1,100.00 "
81352E,EFAP,9,CHILD DEVELOPMENT SUPPORT CORP,TRUE,352-358 CLASSON AVE,SIMONE JOHENGOREE,F,(718) 398-2050,BROOKLYN,NY,11238,35796,"1,100.00 "
82119,ODA,9,CHURCH OF GOD/FEEDING HUNGRY,TRUE,836 CLASSON AVE,MAY WALKER,F,(718) 783-6024,BROOKLYN,NY,11238,35796,"1,100.00 "
82183,ODA,89,MT. SINAI BAPTIST CHURCH,TRUE,241-45 GATES AVE,WILBERT HARRISON,M,(718) 462-4604,BROOKLYN,NY,11238,35796,"1,100.00 "
